ph,hardness,tds,chlorine,sulfate,conductivity,organic_carbon,trihalomethanes,turbidity
7.43,950.22,210.24,1.04,191.62,1704.2,2.52,128.91,4.74
7.43,207.19,300.98,2.42,379.05,176.88,8.74,208.25,1.07
8.41,117.81,135.78,0.1,279.37,1755.16,5.69,92.44,1.63
6.69,290.63,80.07,2.1,323.41,1798.3,10.79,26.14,4.02
7.21,100.09,267.34,4.49,309.01,2504.44,9.53,90.61,1.03
6.28,306.94,93.26,6.6,147.71,1876.82,7.08,120.04,2.68
7.23,155.65,82.13,4.33,61.22,2600.38,3.01,20.82,3.25
6.88,361.2,338.18,0.29,301.73,366.98,0.98,173.35,2.1
8.28,344.77,382.37,0.35,237.83,2017.23,2.2,72.75,3.79
5.95,642.68,392.57,2.96,366.68,1975.9,5.35,92.61,4.33
6.19,407.44,300.29,0.15,304.71,96.58,4.89,133.91,0.09
8.28,313.37,365.99,3.3,328.6,305.44,11.57,31.21,1.22
7.32,323.66,73.9,1.18,53.87,1192.15,11.04,5.79,1.8
6.82,149.69,278.1,3.27,328.57,1347.51,10.29,9.28,1.68
8.41,99.33,61.12,3.0,214.99,2316.59,7.96,60.42,4.73
8.13,194.29,207.96,2.2,15.92,2015.97,0.33,126.67,1.21
6.58,131.65,174.35,2.02,541.93,1410.405,5.03,60.02,5.13
6.36,118.16,471.2,4.03,145.7,1518.52,3.35,28.78,1.08
7.2,250.8,339.69,0.67,327.55,655.75,8.43,3.41,2.99
6.36,320.77,1054.26,0.86,524.03,1754.64,4.59,76.86,1.61
7.39,113.63,273.42,3.47,225.17,835.24,9.22,74.16,0.73
7.01,1036.46,260.17,4.47,165.6,1683.99,6.84,7.21,1.53
7.8,263.64,363.3,0.79,212.29,1009.41,11.29,146.03,5.47
7.46,1050.9,240.96,2.09,74.41,2179.88,11.74,78.67,3.31
7.69,320.34,627.54,1.71,153.04,425.32,6.86,125.94,2.68
6.68,186.59,128.41,0.8,735.0,2384.25,8.8,69.75,3.91
7.85,177.42,212.41,1.82,155.37,1991.52,1.36,21.58,3.34
7.47,528.88,330.7,0.88,214.28,1353.35,14.27,172.94,1.45
7.55,219.55,136.52,0.19,374.11,1217.34,5.12,127.17,8.48
8.31,205.13,369.95,3.53,133.89,426.25,8.3,64.88,2.46
6.82,779.46,162.71,4.35,785.81,270.62,9.79,102.54,1.89
7.29,203.82,306.77,2.25,222.98,1605.44,10.57,28.17,10.12
6.85,310.87,245.44,2.11,144.92,1684.05,10.44,39.51,2.92
8.47,90.88,207.47,0.95,316.67,1084.69,10.76,77.42,1.79
6.16,184.36,98.52,1.55,35.28,1328.8,1.82,90.71,0.46
8.49,341.87,215.57,3.27,147.01,297.64,6.42,102.26,3.95
5.52,117.41,116.79,1.01,208.94,1458.47,5.44,113.29,1.39
8.3,795.67,175.21,0.27,100.29,1117.56,11.61,32.93,3.69
6.41,549.92,717.29,4.27,83.16,656.21,8.47,46.66,4.09
6.76,216.33,402.26,0.4,89.4,2357.67,7.61,138.5,1.74
6.97,103.86,160.31,2.98,302.77,1772.53,0.23,215.77,3.65
5.24,829.83,134.09,1.0,56.95,1380.52,11.53,31.44,3.83
7.47,268.49,330.4,1.27,229.43,1877.94,11.21,38.52,1.36
6.26,207.18,1087.56,1.01,242.24,47.75,9.72,85.28,2.97
8.01,175.69,69.61,3.49,146.27,169.68,11.42,12.51,4.26
8.0,287.14,344.0,0.73,55.01,2534.1,2.78,3.76,1.77
7.29,179.62,183.96,1.17,347.06,2656.01,9.47,5.5,1.31
7.23,887.18,189.78,1.21,98.86,2476.54,6.75,86.06,4.04
8.11,1034.21,301.02,1.37,392.25,340.21,7.86,22.0,4.21
5.39,351.19,110.02,0.47,128.16,1032.38,2.82,59.95,13.57
8.2,310.5,306.12,4.47,161.32,2692.01,9.53,101.44,1.09
9.87,241.45,104.36,4.26,172.03,1199.62,4.81,33.7,2.51
7.39,518.35,643.46,2.78,187.96,1410.405,5.15,80.69,0.43
7.13,174.19,148.52,2.48,284.87,1707.71,5.79,91.66,5.77
7.4,190.37,633.27,1.05,390.11,2037.27,1.49,111.22,0.89
8.61,111.76,111.5,1.86,766.86,2687.05,7.55,17.52,2.33
7.85,225.38,277.38,4.65,721.13,2387.96,9.46,93.68,3.91
6.66,385.83,34.46,7.26,106.32,557.64,11.66,68.56,1.12
8.31,191.47,334.77,0.42,392.75,1922.75,3.95,169.45,5.42
8.89,786.33,143.66,0.06,310.19,2082.64,9.25,85.95,3.75
8.13,446.01,310.08,0.97,320.0,105.32,6.98,92.09,1.83
7.61,115.85,188.11,4.16,91.38,290.82,4.89,86.81,0.04
7.68,125.55,957.21,2.75,104.98,2298.52,7.31,12.67,5.13
9.99,884.31,489.38,0.66,207.97,1654.59,11.1,33.89,1.9
8.32,191.24,146.49,4.26,340.38,1521.99,2.65,41.01,1.2
8.46,386.79,898.06,3.09,640.23,351.38,6.08,22.94,12.51
8.24,423.73,282.43,2.83,359.9,705.48,4.33,5.31,1.96
8.49,195.1,368.01,4.45,107.18,50.66,1.64,3.7,5.39
6.8,119.09,1066.39,2.75,120.67,638.72,10.16,9.11,0.11
7.76,164.0,80.32,4.38,303.27,245.43,8.5,70.55,3.94
6.6,53.9,99.19,3.5,186.09,2013.49,5.33,13.48,3.06
6.89,106.12,265.35,3.26,186.44,1771.36,4.37,52.45,4.72
7.36,113.38,259.34,3.08,203.17,1410.405,6.59,81.46,4.71
6.22,89.02,364.83,4.48,24.97,2139.72,4.89,80.78,3.08
5.14,70.14,132.82,0.86,369.39,1706.27,3.98,115.01,4.09
7.69,145.99,138.34,1.16,313.82,129.14,9.15,104.08,3.35
6.6,94.76,357.24,2.18,325.92,155.62,9.24,94.67,2.86
6.63,292.58,202.8,1.85,160.98,1060.34,1.52,17.41,1.36
7.84,415.31,99.07,3.39,234.54,1529.3,10.68,25.04,4.18
6.6,608.0,1005.85,4.47,177.82,811.74,7.63,41.32,5.15
5.45,328.23,263.43,3.91,357.71,2582.11,5.65,5.33,2.34
5.82,983.89,148.5,2.65,796.67,719.55,7.21,151.88,0.32
8.18,268.93,148.88,2.4,148.78,82.13,11.58,120.5,1.64
6.91,775.77,325.98,1.21,156.68,1252.22,14.23,85.66,1.84
6.67,327.48,254.61,8.04,325.4,199.84,10.99,175.45,1.01
6.53,262.3,272.97,3.9,201.95,738.47,0.45,7.41,0.38
6.86,605.13,843.03,3.73,705.68,1801.42,4.58,50.35,4.26
7.1,68.13,124.79,2.65,120.8,1352.22,11.72,109.92,3.52
8.43,369.59,217.0,3.88,322.85,164.71,2.51,118.9,1.1
7.9,0.55,213.75,3.56,345.56,1667.34,5.24,49.9,4.62
7.7,344.52,209.04,3.43,276.22,381.51,5.4,75.56,1.23
8.31,342.05,391.89,1.1,383.08,1816.35,5.44,34.58,1.59
7.0,255.32,372.54,6.64,72.23,1944.13,4.23,40.88,3.03
7.57,107.31,690.98,2.03,118.57,2157.82,6.96,127.29,2.16
6.49,957.74,154.62,8.69,47.67,827.65,5.13,11.59,1.42
8.35,805.2,194.58,0.42,358.82,1109.27,0.67,76.52,4.9
5.75,442.79,251.86,2.04,117.63,13889.62,10.26,113.33,2.46
7.06,403.59,81.76,3.9,134.59,2401.73,9.04,36.76,1.88
6.72,362.85,157.35,2.23,317.86,137.49,4.78,26.54,5.02
9.12,400.91,1033.23,2.18,309.82,963.6,10.34,44.91,1.31
6.25,86.65,110.4,4.14,237.22,1175.13,9.05,4.3,4.85
6.08,321.51,227.25,2.77,220.88,2570.32,0.27,84.41,0.28
7.0,358.53,138.44,1.98,108.81,342.15,8.15,23.24,4.77
7.23,261.98,246.8,3.51,398.97,701.55,11.71,120.25,0.12
6.42,185.95,202.39,0.62,319.39,2585.95,8.77,92.22,9.9
6.27,102.7,561.96,0.26,150.23,1367.34,9.18,13.16,11.97
6.94,173.96,158.78,2.27,243.0,801.52,1.89,95.2,1.58
6.45,148.09,128.93,1.14,168.33,1059.69,2.96,53.78,5.23
6.45,54.12,382.56,1.98,715.53,836.45,1.22,26.37,4.31
7.18,426.18,333.75,2.03,167.22,86.04,10.35,114.46,3.57
7.6,230.4,281.01,2.31,167.95,2459.98,7.79,120.84,1.8
7.78,134.61,157.16,3.79,692.89,1585.43,6.1,49.49,4.65
6.87,470.89,310.6,0.29,269.0,1883.64,3.93,42.53,4.13
8.09,399.67,176.19,4.2,134.24,1363.02,9.59,62.71,1.1
5.87,98.17,762.74,6.12,182.48,1215.47,9.75,115.05,9.13
5.69,228.08,315.52,2.46,89.87,1921.82,10.1,46.77,4.14
7.23,163.1,130.85,3.68,186.97,1535.63,9.95,65.0,3.57
7.92,444.78,363.29,0.15,207.88,1279.27,7.89,46.87,3.91
6.23,395.5,328.43,4.32,91.66,648.09,5.75,38.22,2.71
7.83,436.75,381.26,0.88,208.08,449.15,5.13,116.41,1.37
8.01,398.69,363.6,3.43,210.24,2346.47,8.51,47.14,1.95
6.46,666.85,379.77,1.26,84.41,1123.53,2.85,73.61,4.43
5.74,91.62,317.55,2.46,212.46,1553.77,6.85,107.47,1.22
6.74,309.35,195.65,0.72,177.08,366.03,2.44,117.78,4.05
8.31,174.12,517.33,2.73,237.83,1020.95,1.55,24.23,2.98
7.87,150.9,1055.84,0.09,270.25,2278.93,9.32,63.01,5.41
6.73,193.59,156.57,0.7,175.27,2313.57,11.6,80.8,5.47
7.8,126.88,173.61,1.06,416.2,2585.76,8.11,62.39,5.03
8.42,120.61,82.44,1.48,754.26,878.2,9.89,80.83,4.72
5.48,362.32,252.88,1.97,376.33,170.07,6.41,13.01,0.42
6.79,192.5,124.77,4.01,538.15,48.81,0.48,99.3,5.37
7.66,435.58,158.91,4.22,143.17,1116.49,11.4,107.95,3.27
7.35,302.16,304.18,1.78,203.5,707.76,5.2,45.94,2.99
7.56,280.05,987.15,3.48,53.59,1358.54,5.48,41.46,5.46
6.49,155.69,92.05,4.24,375.72,1929.81,5.71,70.11,2.14
6.78,136.91,310.39,2.3,234.22,917.34,10.73,123.33,3.07
7.76,85.49,223.82,2.93,322.54,253.34,11.5,16.49,1.96
6.97,207.38,783.88,2.22,340.36,2299.55,11.87,118.89,3.35
7.13,794.31,267.76,1.83,382.05,1732.09,5.38,1.35,1.27
7.25,369.34,153.65,6.39,350.01,434.77,0.9,46.6,1.7
6.33,435.97,231.91,3.99,113.79,550.62,10.56,109.7,4.64
6.04,182.3,923.97,1.33,159.69,1946.75,8.43,28.42,2.65
7.23,232.6,24.28,7.35,86.39,903.04,15.43,102.06,1.91
5.0,328.57,359.58,1.87,296.1,662.91,9.93,34.19,4.16
7.37,878.22,372.47,5.52,557.07,527.83,7.25,13.13,0.28
5.94,406.22,381.03,2.67,42.84,33954.31,11.87,58.9,2.49
6.67,112.46,334.1,0.8,65.32,2658.25,10.35,48.47,8.11
7.41,690.82,246.75,3.75,166.58,19765.16,12.49,62.4,1.74
7.29,144.39,239.66,3.46,365.19,1468.17,6.02,73.33,2.93
7.24,125.06,122.27,2.4,681.46,1646.16,7.78,29.33,1.08
6.58,121.42,152.91,2.72,571.19,1185.47,7.42,41.19,4.8
6.16,532.92,652.23,1.55,315.58,1087.89,8.63,177.33,1.79
6.96,33.85,376.12,0.94,377.58,2137.62,3.72,9.38,0.1
6.37,232.11,267.18,0.71,237.83,781.86,9.71,7.12,3.02
5.96,409.88,940.43,1.95,338.61,2627.39,4.66,30.78,4.63
6.79,704.83,299.6,4.07,296.27,6601.68,5.06,189.33,12.14
7.21,96.52,209.82,4.04,100.54,1410.405,1.7,7.36,3.83
7.54,364.41,383.49,1.25,311.99,2251.6,6.24,186.96,2.34
6.71,172.15,205.17,2.72,171.43,210.98,8.16,50.28,0.19
6.78,194.4,235.42,0.22,206.61,1667.93,0.42,18.72,5.04
6.05,418.5,163.51,1.12,734.06,1231.61,1.48,100.11,1.48
5.5,43.89,946.45,0.66,249.82,2911.51,3.36,104.48,1.12
8.01,88.51,216.61,4.04,347.97,2701.97,3.43,17.93,4.78
7.62,533.5,314.54,4.34,376.49,178.05,7.34,89.4,3.34
5.8,230.12,828.22,0.2,124.96,4446.46,6.1,97.38,4.96
7.79,967.07,301.35,1.85,153.57,1816.22,8.79,84.22,4.05
7.24,404.58,801.14,2.33,370.42,1957.88,9.86,23.3,2.5
7.09,313.57,489.25,4.35,321.72,158.63,4.48,71.98,3.36
6.1,428.69,930.14,2.55,101.77,513.09,0.38,126.57,0.88
6.4,131.97,173.17,3.27,288.09,1697.38,7.49,76.69,3.64
5.02,1044.94,330.69,4.27,271.89,2337.24,0.95,6.81,3.12
9.16,418.16,265.77,4.71,287.42,1360.56,11.67,12.28,1.79
7.13,107.39,61.54,3.61,307.25,2090.75,4.04,80.25,2.8
9.47,267.41,243.12,2.09,335.49,2605.45,5.01,74.98,1.21
8.4,42.42,132.63,1.15,283.58,165.36,10.12,103.74,2.89
5.52,147.44,105.01,0.5,100.13,2254.52,0.2,107.4,4.2
6.74,313.92,180.08,4.36,194.48,2599.78,3.08,15.74,1.34
8.17,95.47,359.73,1.35,151.31,2769.73,11.24,19.53,5.41
6.35,801.35,350.06,4.43,275.14,803.51,7.71,0.42,4.24
6.8,446.84,121.59,3.38,271.38,452.01,2.31,118.12,4.89
7.23,201.77,91.27,0.42,293.62,2424.95,2.83,24.01,0.88
8.02,399.68,114.2,1.44,749.86,2676.84,4.49,147.36,4.24
6.21,40.12,379.68,3.18,275.11,538.18,4.94,94.37,3.24
6.05,99.74,226.1,3.38,216.88,1040.7,9.43,212.15,0.31
6.49,195.12,245.91,3.22,321.84,997.13,8.45,31.33,0.11
7.35,267.04,104.56,0.93,439.99,45.96,0.83,24.22,0.85
7.7,301.21,202.81,1.93,380.79,328.25,6.41,25.79,3.55
8.24,138.25,344.19,3.95,341.44,1867.67,6.83,62.59,3.42
7.12,338.56,522.45,2.32,138.31,2650.08,11.6,97.82,4.62
7.23,174.21,376.24,0.43,86.92,662.87,6.4,71.45,2.18
7.59,103.09,553.75,3.45,244.56,1423.62,4.45,73.8,0.6
7.65,929.18,103.96,4.47,334.07,646.0,5.47,35.98,3.07
5.82,387.25,303.47,1.97,384.56,2524.35,0.92,8.44,6.12
6.47,47.15,149.51,1.6,320.89,2532.75,10.62,76.13,4.26
8.39,507.17,479.85,2.73,190.5,2211.79,13.88,8.5,4.5
7.66,161.54,47.15,2.37,153.47,2505.34,0.12,123.57,4.96
7.78,117.55,313.32,2.62,147.68,2050.65,9.57,59.01,1.65
6.85,181.37,219.17,3.83,275.45,923.87,8.33,78.81,4.05
5.06,376.4,349.65,4.08,279.34,2054.32,5.29,90.16,4.12
8.26,279.85,303.91,8.38,710.28,2623.61,9.1,74.28,3.1
8.33,258.1,319.36,4.22,218.95,2786.39,11.55,39.9,5.01
9.13,260.55,206.03,3.18,152.9,1748.4,5.69,94.32,3.33
8.21,64.59,213.47,8.4,116.84,1867.51,1.7,5.0,1.15
8.05,441.75,304.21,6.51,59.74,2738.88,1.47,84.28,1.11
7.18,176.77,272.78,2.96,369.44,1872.32,5.63,54.34,1.22
5.69,124.92,87.79,1.76,303.74,1079.78,9.39,68.12,0.47
8.57,277.57,89.33,2.85,371.92,168.5,5.54,23.11,0.5
6.29,42.15,95.74,2.73,256.01,640.79,6.34,96.98,1.85
6.09,349.91,202.95,2.24,250.45,1254.6,2.36,126.88,4.98
8.32,0.75,221.51,2.35,328.79,1838.03,10.07,81.78,3.55
7.97,244.21,105.88,2.75,662.8,527.58,8.93,71.63,4.16
6.05,380.82,273.42,1.74,244.09,2118.68,10.25,108.87,4.23
6.95,430.3,117.85,0.8,338.95,2034.7,3.75,110.39,0.09
7.46,440.29,209.24,2.38,164.23,2582.71,5.98,103.47,3.28
7.9,177.55,352.22,0.47,357.78,1244.44,1.67,52.63,11.14
9.41,277.98,128.86,2.31,277.0,1165.76,11.28,45.12,1.67
6.47,226.73,1062.08,3.94,660.19,1744.14,1.38,209.26,8.78
8.08,795.78,87.14,0.78,527.05,1410.405,5.95,78.23,0.17
9.23,250.8,540.94,1.11,265.81,1173.47,11.18,105.22,4.74
7.08,361.99,282.84,8.83,19.58,248.09,10.95,85.82,5.16
8.22,119.86,103.9,1.29,603.55,20459.11,5.01,41.4,4.24
7.59,295.41,198.35,0.13,399.45,1645.37,4.81,97.63,4.27
7.47,45.49,164.02,4.09,366.37,2219.1,11.97,18.7,0.72
8.93,331.53,144.25,4.44,86.71,1560.57,3.86,15.12,5.22
6.8,136.23,87.84,0.17,335.95,508.45,5.86,198.75,0.49
6.72,274.78,325.9,3.36,378.86,29069.03,4.81,44.67,0.21
7.23,285.0,382.34,1.65,325.6,2102.5,1.11,117.92,2.1
7.95,379.84,314.13,0.01,278.18,1105.47,4.22,89.88,4.53
6.08,376.2,354.63,3.87,181.04,2407.85,14.06,78.67,5.14
7.49,307.44,333.98,1.7,337.9,2428.5,0.65,32.68,1.35
9.59,123.43,344.25,3.35,540.93,571.53,9.48,191.69,1.94
6.19,174.08,855.34,0.56,165.7,666.13,7.29,91.95,5.42
7.09,151.81,285.05,3.85,249.3,870.35,11.04,29.31,1.15
7.21,53.83,76.37,0.66,153.17,2314.13,2.9,40.02,1.58
6.7,83.92,369.83,2.49,159.2,2432.94,6.95,30.56,1.72
9.12,395.95,389.62,7.07,133.52,10.23,1.26,41.79,0.18
7.23,58.86,463.62,2.34,286.36,1681.64,6.96,87.66,4.13
9.5,388.0,129.03,0.74,138.87,1233.62,5.32,23.75,1.36
6.38,270.85,373.69,0.92,385.93,356.52,15.64,51.25,1.47
6.75,383.37,133.11,8.49,296.86,948.37,4.91,6.76,1.93
7.15,83.02,685.85,3.52,23.27,2012.35,11.88,102.23,1.23
7.23,263.39,367.24,2.4,23.2,1535.78,10.13,66.4,1.41
8.67,172.93,383.3,4.47,354.75,200.37,8.14,58.0,0.11
7.46,447.28,360.83,1.95,152.31,2330.13,11.91,79.17,0.17
8.47,377.07,309.7,3.06,68.59,37670.96,3.98,177.27,3.61
7.09,32.2,985.31,2.31,495.61,2263.06,9.24,33.53,1.89
7.96,393.39,152.2,3.2,389.17,192.58,4.06,127.37,5.45
5.81,408.04,246.91,2.01,60.98,617.28,0.83,68.3,1.93
6.02,391.48,353.33,2.81,339.82,1282.85,11.26,218.99,2.26
5.32,423.51,69.54,4.48,2.17,2550.21,10.57,123.69,4.8
6.52,240.97,314.27,4.4,759.6,2583.66,8.47,95.22,2.83
7.51,362.13,341.64,1.83,306.13,913.08,10.65,120.23,4.47
7.79,909.61,292.87,4.19,170.63,1062.35,2.03,210.93,2.72
7.19,695.89,1032.08,1.19,255.9,1502.48,15.38,37.77,4.86
7.8,246.34,160.86,1.71,363.72,2228.25,11.64,21.46,3.73
8.08,152.42,289.88,2.55,394.67,2765.57,7.66,36.38,1.96
7.4,280.75,92.79,0.18,80.85,624.26,6.41,0.45,2.31
8.4,202.63,276.47,3.53,121.75,573.0,7.66,8.39,3.12
7.95,49.25,273.42,4.44,310.18,1314.34,5.72,64.13,1.32
8.13,317.72,71.57,4.34,357.55,1763.99,4.96,74.07,0.2
6.13,573.11,586.12,1.98,375.42,24679.35,10.39,76.63,7.56
7.67,432.55,322.29,1.17,340.25,418.96,4.44,17.01,4.35
5.03,97.99,425.8,0.79,208.55,1650.65,10.31,38.43,1.94
8.47,302.6,273.69,4.41,165.58,2101.21,6.71,2.22,4.61
8.12,432.72,55.72,5.45,254.09,2417.36,8.09,2.91,3.33
6.54,238.05,765.53,3.06,79.5,2062.88,9.86,5.95,2.95
5.78,373.15,203.16,0.6,220.07,1992.83,9.08,113.71,5.1
7.23,444.75,49.68,2.67,296.71,583.47,9.53,116.59,9.05
6.71,59.14,564.51,3.45,315.95,1410.405,7.92,100.66,1.29
8.18,172.1,285.43,8.97,288.94,2624.79,4.52,47.45,2.85
5.08,393.35,128.88,4.91,605.78,624.56,1.43,62.67,0.67
6.19,710.43,858.9,0.76,104.82,2641.57,6.86,20.4,5.07
8.05,1042.58,394.95,3.74,112.63,1010.03,5.11,49.3,2.44
6.25,288.3,293.46,2.19,320.8,296.04,8.04,25.62,1.87
6.09,476.07,340.34,3.68,673.32,1873.73,1.34,120.19,3.01
7.23,438.05,227.64,1.07,145.66,156.6,1.3,87.2,1.8
6.36,258.21,234.93,0.78,198.19,2678.63,5.21,113.23,5.31
6.83,136.07,373.36,0.57,76.45,1410.405,1.47,60.04,1.49
7.86,157.36,549.41,4.07,584.53,2618.11,10.53,184.34,5.15
5.91,95.93,110.73,4.17,154.93,64.7,1.49,37.06,3.59
8.38,67.48,319.28,2.47,175.05,1814.71,4.7,68.76,2.69
8.93,261.59,40.58,1.97,103.13,494.99,12.68,89.75,1.46
8.46,187.98,821.14,3.41,268.93,2715.24,2.33,175.44,3.44
6.56,151.58,210.75,0.22,229.4,1196.63,11.56,17.49,1.86
6.97,342.89,136.68,3.92,375.77,1699.18,8.46,45.76,3.87
8.31,165.02,120.81,0.15,321.23,1508.33,7.15,5.51,2.25
7.3,416.12,389.75,1.66,327.49,1019.39,7.53,49.9,1.18
6.13,163.68,255.97,3.12,254.52,273.59,5.46,32.31,0.56
7.08,271.81,1048.29,1.39,250.66,1301.46,6.52,3.0,2.13
8.09,242.73,273.42,2.53,136.73,125.35,2.0,17.27,1.23
6.28,236.68,349.2,2.54,343.53,1032.59,11.06,50.46,1.08
7.58,409.3,410.12,1.37,116.37,2489.11,7.85,111.31,3.27
6.85,238.48,144.29,1.45,324.68,154.17,1.42,110.04,1.14
6.58,543.25,146.5,4.14,111.38,2658.63,8.18,66.32,3.68
7.29,446.04,153.4,3.55,192.92,2306.64,6.23,100.85,1.35
8.22,230.01,299.14,4.19,260.69,158.83,11.78,46.35,1.09
5.15,373.74,515.9,3.61,215.9,2729.52,8.15,61.21,4.28
9.81,103.24,220.79,4.46,338.56,1373.99,10.2,69.62,4.61
7.33,28.57,227.15,0.42,14.42,2754.53,9.3,45.51,9.86
7.15,184.83,912.99,2.3,280.96,1192.84,11.32,43.32,2.2
5.18,475.46,271.79,1.38,203.66,1275.84,5.06,50.63,0.02
6.16,407.09,301.07,1.99,199.53,946.69,4.56,7.47,5.41
6.77,184.92,226.14,3.79,93.39,486.81,7.89,167.64,0.48
7.72,841.48,797.65,1.03,193.83,625.07,7.89,36.67,0.18
7.48,348.5,60.08,4.08,159.66,982.79,7.44,29.83,1.29
6.43,546.72,381.42,4.28,124.14,1398.46,10.87,65.29,3.22
7.49,7.79,196.34,4.37,631.46,271.45,10.62,125.46,0.33
8.24,142.67,273.42,1.45,353.19,26159.0,6.61,79.88,1.89
6.32,251.77,377.85,1.07,289.58,1353.39,11.33,5.0,1.0
6.06,201.65,103.16,4.16,138.28,626.18,8.24,128.47,5.06
7.8,366.68,301.4,4.32,219.27,2066.76,2.64,79.34,2.18
8.43,251.81,76.49,2.22,234.25,1377.84,8.2,29.42,5.11
7.74,388.5,336.48,0.09,120.78,34612.54,10.51,23.84,3.57
7.62,445.84,362.39,4.35,339.09,1245.94,8.65,29.94,5.33
7.76,233.9,320.32,2.8,73.22,572.51,4.9,15.42,1.14
6.57,210.71,554.18,3.42,75.31,802.24,16.61,55.78,1.74
6.25,236.11,235.7,2.87,167.29,31.33,0.21,22.71,11.64
8.25,404.95,100.19,0.26,327.34,632.55,10.85,108.34,1.51
7.57,205.9,268.2,3.92,61.97,2008.56,4.2,33.75,4.92
6.33,122.91,1061.72,3.95,187.41,1088.02,6.0,113.72,2.93
6.01,165.63,258.25,4.01,235.69,1205.75,5.4,43.16,4.23
7.79,142.78,317.45,0.57,292.68,692.03,6.07,1.83,1.92
8.09,334.24,364.61,2.69,107.11,0.64,6.49,85.58,3.79
7.95,274.17,142.34,2.86,326.28,2075.23,9.09,23.21,4.48
9.3,112.52,190.41,0.66,320.27,2032.35,1.01,103.1,5.29
7.21,149.24,170.15,4.2,101.46,242.62,3.52,65.91,4.37
7.97,174.9,356.62,3.07,78.3,2645.77,2.49,183.98,2.56
6.32,109.82,300.83,0.69,774.71,1870.96,6.88,10.48,8.01
8.19,389.12,140.76,2.48,310.73,1082.65,5.84,44.08,4.88
7.49,298.12,946.02,0.69,125.03,545.32,8.82,29.44,4.26
8.04,230.18,220.89,2.68,320.56,1665.2,5.27,112.09,5.48
6.96,14.89,71.87,1.23,377.73,1286.51,11.69,83.43,9.79
8.35,157.05,60.46,0.8,97.53,847.43,6.11,40.28,5.15
7.38,1083.62,106.07,2.29,132.01,2336.08,9.56,125.02,1.83
7.44,141.24,398.74,0.42,310.4,1466.06,11.36,172.79,2.44
7.32,208.16,163.27,3.64,217.52,1528.76,7.28,11.22,3.57
5.26,282.88,685.24,1.85,371.22,246.49,7.53,9.94,1.46
7.49,53.79,395.24,1.55,21.11,1508.0,2.68,51.05,2.83
6.07,145.1,105.18,2.21,203.15,2652.29,6.38,17.36,5.0
6.33,78.07,83.77,4.49,300.44,1245.99,9.94,78.1,2.41
9.62,306.77,1023.87,0.23,236.55,2036.13,9.0,131.22,1.2
7.04,273.84,175.72,2.97,359.61,1293.73,2.41,70.86,4.2
7.67,335.66,352.33,1.39,716.03,2774.47,2.79,27.8,2.05
7.9,43.46,180.21,2.86,309.27,1738.18,0.98,20.99,4.22
8.01,377.7,25.64,2.68,51.09,1410.405,8.93,118.89,3.07
7.99,353.72,331.15,4.32,373.07,2372.76,11.73,32.46,1.56
6.33,112.84,829.08,3.51,369.72,1928.51,11.57,110.15,1.22
6.04,195.3,103.23,1.11,709.15,2454.26,14.01,65.05,11.36
7.59,168.29,345.77,4.49,387.18,89.02,5.34,38.62,1.85
6.49,401.75,349.89,1.7,73.98,656.14,4.06,104.02,1.77
6.8,242.8,376.12,7.32,126.21,653.79,8.21,9.56,1.37
7.2,351.92,130.01,2.26,323.4,1454.3,0.76,95.7,5.8
5.76,394.52,66.91,2.75,347.23,487.64,1.83,41.28,5.24
6.92,286.21,788.2,1.42,80.48,2685.62,10.46,51.95,8.73
7.01,333.32,196.41,3.74,190.07,472.07,5.77,126.04,3.95
6.85,47.36,437.56,3.83,205.44,96.29,3.95,20.02,0.1
6.55,51.64,343.22,1.19,117.01,1917.08,7.85,22.5,1.23
6.1,275.76,346.64,0.89,386.76,9037.45,9.31,14.72,2.62
6.62,288.47,392.96,8.33,53.8,1214.0,7.66,23.37,10.82
8.12,358.87,97.02,0.56,151.56,1787.02,1.86,59.6,2.94
6.46,93.39,377.7,5.41,339.77,1758.98,0.87,20.34,3.38
6.98,355.55,363.1,0.74,372.02,2391.96,5.95,26.69,1.77
8.09,383.55,189.73,1.85,309.39,1345.4,9.34,4.54,2.43
6.36,246.95,636.86,4.19,65.78,1220.35,4.11,71.89,3.87
5.62,245.31,765.54,0.91,316.69,17975.74,10.12,19.11,1.72
5.52,107.34,134.17,2.08,236.05,2346.88,8.44,51.2,0.98
7.23,75.06,836.1,2.02,246.65,489.12,4.56,53.81,2.82
7.23,844.79,345.67,0.38,213.03,1029.36,5.67,104.59,2.05
7.12,409.12,65.69,4.04,198.81,1346.17,8.48,34.51,0.74
6.4,126.07,273.42,2.28,306.86,1469.85,5.5,56.2,0.1
7.45,347.75,336.01,4.03,264.33,1832.76,5.8,110.3,1.79
7.13,1.42,367.36,4.37,321.65,25.07,7.45,98.83,3.61
5.95,315.16,845.07,0.6,178.21,2442.18,9.83,8.34,3.38
6.35,263.84,274.66,0.79,258.63,728.36,5.67,54.92,1.02
7.82,225.82,351.73,2.29,334.0,677.51,5.34,105.27,4.27
7.42,110.58,255.92,5.44,277.97,2192.72,10.16,187.36,3.53
7.85,898.28,62.82,2.71,309.13,36703.94,6.07,73.31,4.45
7.17,309.31,214.45,1.63,217.83,812.83,4.16,85.2,4.06
6.7,249.65,273.42,2.51,303.31,1020.62,2.72,81.44,1.38
7.63,353.19,101.96,4.11,319.99,1986.78,3.87,28.78,2.27
